user,XRD_Volume,swaps
rdx1qspxxwsvsga8rwvtxryx57kyl29tfhjh8fjdcpf3ked4xqtm5ffvm4q47kc42,7129.740135972660293325,21
rdx1qspk8dlne9d4t2ursr7dhurmyxc8qsggnflw6j06jc5merjlx7txchs9hzzdc,7031.346353318001636280,26
rdx1qsplxvk5pmq3gtmpztskju0wz03j336kgexqjf7mu236m3l8vwackgsqee0jx,7016.535270021390931259,15
rdx1qspa4v4ujepsvkk2v6y8rtdv8ayqtxukd3e4jt0vkp3wrkp39y8y9actwxdkd,6964.123781845439571064,8
rdx1qsph9890vjeyajxqd5fhcdapzwzugls9ywv0vpdafnqvuh46q7d3e4grmfjjr,6925.993834560587205807,69
rdx1qspsvy722mnmzm56gqtnlcr64padfzs5eml0ageyq6eevhlgrzrua5c63cg05,6915.486734859412058721,15
rdx1qspm2p62e05ujle04jnqz65cdpd7mgc5ng4xx4dgpszcajpz0pwts4q4z5psj,6911.622138538520820753,16
rdx1qspq77h7jzfpv04y8ug4gsxc7vejfjpd2297awyn08ej6eqv62mmmggascasx,6908.749975316458020468,61
rdx1qspm8xzg808d3fqt395acv6rvsjupf9g3hgqvyc5mwquqau9tmkg6dg4rvc6j,6868.069293430831574590,31
rdx1qspxqkm25qvuvgtec58q4w9wqe7ldyejq5956nlcyqw5u8zlr803jdq0kqvj2,6806.342026720435241438,29
rdx1qsp72aw8685dd05cqjz5r9uzp5vn3u6xk0lagmvesvu6563yzfvfpvckfdnd4,6780.950858452051960492,19
rdx1qspzpwn95tv885ccjmexlnpvxfkx54ddkm5ypygaku3ln7f56tl64pstm548w,6742.382753826452545767,60
rdx1qspjxagcn6y5qx8mjp8pjqwf3qnh828m533vstz3kkxplru0j898fes4vckzh,6714.276379798060982001,14
rdx1qspdgvk8ya40lv4qxrl6y794za405hdpuqw7glc7ht73k95m48p5zsglsehes,6705.729450023810247653,24
rdx1qsp8cagwck8mfe9zlydlp5cd25wkfa8fmh096h5pwacz7yfkusv3yhsm7rvrc,6635.304023987829512557,17
rdx1qspw2p3wvtqtkqdx3zq54crz9ts8w3u9e7ptyg056w54x3d05k2pk5sax4vqu,6629.369926687254170037,16
rdx1qspcnxmklqv8gpeh40zn60rtplsxj4nrjxavy2jp5hwqaagh54pvjeqvxfexd,6582.209600386681119082,21
rdx1qsp5t39u77zzll090taze2rhds0u7s80nw9yf6hpyvuw6hykp4exjegvw69s8,6573.814399062739506170,17
rdx1qspcp55ffggesr7yjenw0zcshjw322tghnf7lp9qrs5xljwxpfau78gursmml,6543.358355895557188199,20
rdx1qsppdy3jm2s2uk0x4kwt8g2ck5huuwdsksfskv6e4hmjxg5497nqq2gdn9kk0,6493.567328850135963445,29
rdx1qsppkdhhp0m8racg477a0vd3r8zd535pkrnrw6v7fngseejw9j3prdclpcwr2,6472.559179725283946929,26
rdx1qspxwq6ejym0hqvtwqz6rkmfrxgegjf6y0mz63pveks7klunlgcdswgmrj34g,6362.173044379796222024,30
rdx1qsp6craazdrtjzhatnv47rqk7rlwykl08j7p8dlwdh527dep44ntatgpx8cde,6356.395218111677878866,110
rdx1qspscth7ejgslsgghkn4428g07yevfew6eejlgf3n2juy79rg0mvq7q0qjnk8,6304.919345934400534416,18
rdx1qspjxyqdgyerv0fxp0s8rp6tm2760veu94mj6cpuax7eyqktxtr87nqpmr3z5,6280.447250120025603165,15
rdx1qspwy4mdpyelmnefneylj4hrv7pcxefcwwsfngjst3peye8t76d9m9c2smc8x,6279.354465952015983889,16
rdx1qsprh43qlyj8m3lac24rdsw4nlaxyz3qjtg75cxsd3qts70vx5v5vgseq246z,6212.046483628522423323,13
rdx1qspvm4fum6pnsg625avky9d5w7t4dwjh34hm5a3ay0fr6ej6unsqd0ch8vu70,6185.551993886911779879,54
rdx1qspryget0ghyf7e9n8rqtq22v2y27lr2x6rs5q99xpxnzrch8a7frmqmem45c,6147.989619101816186384,16
rdx1qspajr7cam0yjl09ujatrm0lal7j2jcusszl45q9ajt7v9nf72cvpus3ylmyg,6103.355810145267512061,19
rdx1qspqq3wmlyujhwe5nzy42v0r6m72dfdw2sqkwcr9kxlf6erj5m5qejcpcequd,6063.265554967742876127,18
rdx1qsp4ffj2nvek3l3u3s0uqkdxd4nymdafpjey02eyv6ne464qphaugsga4lsf3,6035.753140527506612017,28
rdx1qsp0v3ya53fgvzju8czhsu0er8yl3fn7pv6mwn4xfz84g5cyksjnkjqz5jyy3,6023.021103095635014943,9
rdx1qspxdzsqjc0d63ayz68743z8f7c8dvz8eduh4l90y0m6dg2pure4cng3xtndm,6000.000000000000000000,12
rdx1qsp6y0a3ff8xnurwuxux33e2kcdy79lut3vdgw73j7shp9zdywsey2gnxdjmt,5971.261400535403114442,13
rdx1qsp7za64mwjsq0yupat6r9e0mqt8ympudnkmwfq6w8x85dvj4ktwvkq3jsaen,5924.477886633750367823,17
rdx1qsp7vy29lhn0h3yxxsa3f7cl6rw9vn4qs84e8g42wq83gr9ef98vtygyh032q,5900.000000000000000000,13
rdx1qspkx0ucs23gne0lslc0ag4nls8w340m2tj8pvk3yf7v8u2r63ssz4q4fn9sm,5836.000000000000000000,20
rdx1qspek59sjuy476d7aysawe4gmyye95dpkazkr8z6gs9xkhpafy688hg5pccl7,5806.699978499427692587,12
rdx1qspngu50f6xmexdwvkhjz8n2a9esvhg3a6suf0400ppcq2rhgnelmfgenrufm,5806.196852057765215105,22
rdx1qspyw4j4qyu4hl4skprkgk48jvk5yjud69g96kzw500dht9d4mhv6csdvh537,5784.448829137061192107,14
rdx1qsp6ymlu88yzy2zw3p0rzhuafyny0nm0nclnwf4d5d6mpjckcuelxlcesd39v,5761.436214297684993626,14
rdx1qspqwfp7ay5esnj5v48hsr57w5dejtvwf36zgde5wp7khew3h8eq9eqtpttnu,5720.071158618481848117,26
rdx1qspej5gcl9vw49xwrthtya38u8ndgghzpj4465w756x6red629zcafsyjmy4y,5658.605395168103558158,36
rdx1qspy40jmqk4sz5m5txvt3wtvn99ectyuzwth8ych8g2sylqe09sgm3sk2hpzq,5622.273529637627286533,86
rdx1qspm34dtr3k2eqg3wts2lugthsvg454yz2m4alxras08ufzymgp6h7gaejz48,5598.968789811261353061,22
rdx1qspxuvgezfpjflndrcxr32zmpxzwrgey2ytf4hg39mrr638slzpg86gu6alxc,5539.203490336092606210,16
rdx1qsps8kxepy7qazdssvgjdm7nasjdnj582d36uhjwc8t8x94e8l9jjsqlrs2q8,5507.211670465466401954,15
rdx1qsp7zn4aqqm5ltmvf4hpglysejgcupchpdgv7sezp3fszvfzqqglncq68cmqq,5455.312667666766773355,17
rdx1qspq0tzcqedth6gyrdk7fvefl05dul783f6fs2j4s38kjux58vvp5lclaqwzn,5452.412831270274026344,7
rdx1qsplq5q6fdrsmkckyqhsr4zhgaadgcyxczyrgj62xaa2g822dy62uycwfl6kw,5371.700841359732021880,28
rdx1qspspx895xxpsugjjqmz8ea8c2ug4aldcugpy2ejjkm33ngvd6smm3gjhyphl,5334.583690282982985978,27
rdx1qspys5ucj3w2ng00dv3hkjqr0m03crn9z57g2793yxly4s8kaexphuspklamj,5328.613708016460543271,32
rdx1qspw8vunxlt32vex2t89xjfc5vlkzwf3w93ym2ht7ppme7efx6vda7g9acamt,5293.285064548417999329,16
rdx1qspe5jcy9x4ygxrqk5e058muw2a2jvxgv6xx5aqmtgn9rs53tg6v0pqll4aj9,5283.999482691449260014,13
rdx1qsprad7k3t7ape5hsr56pt85j9zannlvn22c6059m95c5zdz3r6e8pcm7svlk,5262.833763935365220970,26
rdx1qspgka7w294jncmv85yqn5c34rw6va3k2tds6h0t8zj6jauknmnepqgthpep6,5250.299696293349549534,21
rdx1qspnvp8ncfak9y5x2qrkcu7nzxl6ysaqeva23mju37wlre535n7635qwu5upl,5243.506914445972503747,15
rdx1qsptzy05xhlsnukp3lpyd74ewkrsxk40c6ydsyqwaw06ehwwumtydusms9n2g,5242.275041249887714939,15
rdx1qspalcmad86stuspwlfzn2jspefm008s8j6achv7870ntr2y559y68guamnwt,5110.551321972177044184,23
rdx1qspvxhptftgtzvjpndsuwmea6a4rp39hcq2l8q9e84srqqd0crfpsuqj94g02,5107.619713154277035059,30
rdx1qspewkrccats9s7k378cmtac29xwhwrrjdgr9u54uvddcre4d4g9cxslkr4wq,5074.535384019634668664,16
rdx1qspks7m3xue8z5yep5wyeezgdk3047kk5gvh03lwm800r25t37zvsuc52rxp3,5061.121858868177876561,32
rdx1qsp69tkx2vtyrsljgk0g6fvx79rnu490973a4m7mdfy0qply5qzk8tsefk8u4,5051.032997944117990481,12
rdx1qsp58cjxv82j3kpyavapf73zrvx2njcvqc3c6e34jt4nnnkqjm29xegnzs5sh,5026.257575757575678026,10
rdx1qspktq38ltuth3gshqw56vq75dfp99lfdzxfn5dsw0eg6w874qagm4q4z7y7g,5002.767902035879715560,11
rdx1qspwygu3y2tlmr56gr3l8hpzhutsy8vdnrylfm33ayrz7r840zt3qaq6jm8k2,5001.668561571455173230,20
rdx1qspfl9dlse7er37flykka5nfdgypdfgkus7vntyv35z0ysvtxhmmhaqkp2xur,5000.000000000000000000,6
rdx1qspv3pjuhx7xzf6fux64pkpnexpznnclsxn56w0gvzj2swqqtkxajgcpvsv7r,4976.445924125812756081,27
rdx1qspfxuvklxpskyxgtvxc65kn04jak7nyp5ea7ug03rsy344m7xannsqv8uk6q,4953.210381943958449151,15
rdx1qspezudq3swm7x93626fuyaxjp2t9xc3et59rkl8ptema9qwvzu298qdx0tvm,4950.240868852594713222,11
rdx1qsp2fmlmtl8rfjztpwulpp7r66ph0djd35vzd6rs4y5zykkg32ycn9czh8x02,4934.111037475651387933,19
rdx1qspajwrxma3gdhs6mr0dkmpxsuqaalmhl58me4a7qkx0pnuesc75dwcwe55y7,4818.230307887676370475,19
rdx1qsp4tmgjg2z55zcyexxq307640aqw0pxdws33eyy6hl5asg87806agcr0ahvm,4800.605555555555558615,20
rdx1qspv8nup9xe3rug63zccgfjayve3vnx72xe8qsezevxjkn2sdq385hq7080xg,4799.581516827057636113,24
rdx1qspfdvt6vy97zt7e5g8nffs37cwhkke5lsspqjpt02h57r7z85jdtfgcaz4ka,4737.392363395871007653,14
rdx1qspq44g29dn5757lwjaxhqkl275eew6rxee9s2jkshv842k83nxeygcehsrch,4654.271302553160908603,12
rdx1qsptqvr4klfvv9639f487k594cs05ntdn5njygmrsckwt06kycueyeg6esrar,4631.683275551603479186,59
rdx1qsprj7rjjxesn5wmy5czqykeeu9cd49cne07e99nv243utmvdh2azwsdzeulz,4594.224589950021813656,15
rdx1qsp8c85z4xjeyg0vzmw2w9fx80czhqym8q9etrhhdlk7t24jrgc8nmq9t97yn,4591.704848270050985708,17
rdx1qsp6ey3jek2gczw5nlj0z2w3dhj83t5h3htsd55320lnnfd7r6037hgpdmmft,4579.268124450436423418,10
rdx1qspge7x6202cdgmj8vteqehdjrmv0nw7kxl63e48rj5fzvx3qcj543gjd7w4f,4576.379028297240591516,15
rdx1qspvkqnjxetfmc8fv00pw0a47dj7vm8nmyrmxhu3f25hwzwch39sjvq4tkyhr,4512.891768499478888124,20
rdx1qspqaqfkawuxxle9a7j7xs25qne3gjztees467cy89jdffehqzk0rwgy3980a,4500.000000000000000000,5
rdx1qspg05s083grtl35ya3gln0m853e5w3c8tvyyvj7qfwcrv7as0xy5ksm7we0n,4494.751767583313005015,9
rdx1qspydrdf2fnlj23xp4nwfwauf8emjlxx5l0fsgud2rarx2fw3pfuk7qq342qz,4487.534756048073237297,14
rdx1qspkvwlxkn255u7xc59qf6nxl8ahz78hp7mnqh7een8chhqejjh0uhckp9337,4481.094779162480652390,11
rdx1qsppd5ylf4v3rz29p96ynurjznfgw2wlsr3qz5e3cnxtnk6yt405xjqepfg2t,4422.385707901819922599,10
rdx1qspqhr32t9043qvnlxfhp8qwul5yghvsd3csxgdvkfdtz5llvr4jzxgn3qry8,4400.000000000000000000,9
rdx1qsp94pn97svgml0tway9uyzgm6csx6qwv4uy6d3f5nt6p4texfx6jlqcvdpm2,4400.000000000000000000,5
rdx1qspsxeu0yh2meuaknmv2lq5ra54ceyajf4sshdwyrzclsm3s0aadgfcjz2hfj,4387.186992691278523953,10
rdx1qspwm06vsgj0nd04tf3z5vlfa7twljq3s4rarlgz43f3se8fupzn8ngejjqkg,4364.825953058797275863,15
rdx1qspqmd2hafhrl5fw2mhwsvpzafsea8lu5a0k7klswy3w4r6vnhpjthc6f3uds,4361.135831327125108014,25
rdx1qsprl50r77hg759ccamph85n7fxfvdjwmvmywy867cgr4nermmtcw7q32velj,4325.163160805749886999,11
rdx1qspzskuurw70723nwquyhw5zl4vzcmyygamndyuyasqqrpdday7x20g6l23uf,4308.859008881451200273,23
rdx1qsp79krtulpagt0037te9ae0qq3lwrc9j0cwxl34kpp743nre0taqdcdzrxyk,4261.409228342009388535,50
rdx1qsplutntzxht3def8uq2hgv3uklx8ls25nfng9xlawx6lz8wm88r3usnh9mgy,4244.020934260824709177,13
rdx1qspdsqmt27l4kmdfzlsfccmzgzv9guutmyt6d48ed5as80v2qndwk8ctw99kh,4210.264174051794965028,13
rdx1qsps4jknu3gwfaj49alwt648ees68hzpqtlct8vlwp7pqp3plk02p6cdvcsy4,4191.152054334450533588,22
rdx1qspj49zjygwp3zeqtywutz5jyv5pyfpztm5mqt5w9sj7qjtkfgzzfngswj5j5,4181.219668009885719220,25
rdx1qspshrspw7pa80932cy7ldavgavjcykvdvteg2cxjp0tq7tfz2t8c6gv927j6,4161.410986922164983226,27
rdx1qspj3k6a0qwsr867sfyug9ls6frmdy6z6etpx8vy6wlq2gghltx5rcql9wze3,4158.467940596553454907,12
rdx1qsp7clat2yxptwquzsuq4adr9g409f82hkx5jy8jk4fs0gnhh2evj9q6zh95l,4111.231288611373147337,12
rdx1qsp4jezuwnypwxzmut8f5l5hl4zu5ref60a7fadpdlupk8n4d4l2aec2rswny,4043.725804321627483493,20
rdx1qspvx7a7wu9lyd3xq8tc74fav432wranmj6ltfpjg7jwlgkfu288c4spvtd5y,4035.224550707462004120,31
rdx1qspgcq8w98est9e5ngs90pn26r69838ylkwx8cw8h3evccwat8gfj2gg8sedy,4019.416623388719737097,12
rdx1qsp2uvceewwljx50umwde4h8fl28ym7wxewj009ax7agj56h8mc7mhsa4wkwh,4016.363047601875099217,14
rdx1qsprarwsznneeapp45rzkjkz7ptsuelv6xxwl49xqkp7qag6wmymzxckvp6ak,4015.237954276124287883,43
rdx1qspp5qm5vwey893t27v4c03348wwt84mn8p8t6807y56e4mkyzdnr4qhvh6my,4013.003149583008917364,13
rdx1qsp43dz32yt6jmpvv908nzld5mxkmme2944mru64a3jne0xsxemftag7u2qym,4000.000000000000000000,4
rdx1qspqvxetyg8tu4eexxgkj0gqh94ufnzmtk73uaupa2glf4u3tr8rl0ge02lqw,3997.803209121039384576,8
rdx1qspt29t3gm0vg3yty0esyrdtmwxauy9kk6f68ugt98w7hsw5cgjg6lqnr4yxx,3994.619628123233770016,61
rdx1qspmeegh6m3dafvwmsed06xplv5k5fxs4fkxgqmp2vc98ujlmlgwjgc5jkzfe,3973.469022147886022850,34
rdx1qspzag3ce6tf0lagvhldja28qm7gjlh3v7cepymf3hkmzmu8f6rrrfqpra56f,3959.338769252215138659,20
rdx1qspm79mrjay9r3fqgtsynxqvgwdad4s99llg3njw72htmchehs4y9ncjsvcu8,3957.972166709980589228,13
rdx1qspu6dtwmmw3xh3w4xrxegtwu64yydt6y9c2rcskgz857xf0am0xlqqgtu6n8,3904.799393823595345912,10
rdx1qsputc5clh70yvpurhad2srcslldyn9up3xj3g30my8j9gunhsx89wsu0zd4w,3875.836148960303920096,11
rdx1qsp0a8w8e8mtwun7v6kpdg2g7tu36rfdsjjgdcpvw2ml8c6ps7huyugpgml87,3863.283278892028607622,18
rdx1qspvsx62upf7r7tu6jvfcen5mpksu0qh9gzlp5ah7p2p8543s0sl50swjg7fk,3855.000000000000000000,19
rdx1qsp480dgnv8zhfq58r00vyycwtp3f43wxx270u87nnn0ep6r97sp8lse0fcfa,3803.292636867184074204,12
rdx1qsphcv8gfzwuna8klqzllpd8zs2fsfqnxt88jqm0h7sn36qs3m9484sgg3p6f,3801.513592713101212332,14
rdx1qspvyjj0qyvvm377sh6vwfe6x6xkghemzf2699mtq6cftr2gjspry5gtxfzz6,3798.108445346885636066,16
rdx1qspf24xxdcnp75a9tccl0u9a4695g8p55ms85ayf4hyg0lwe6uqzvysruead2,3790.851811956281471124,21
rdx1qspuvgmx04z6j9c4wxvyfu9nmhsg8jx5yywd56kwda4rg3jjwnw9wsswlgsca,3773.880502822889720498,47
rdx1qsps90fleptspxlemgcmc2tnl40q68d06zzphg6zgr2n99fg8dm2u4qsgr9hz,3753.940000000000000000,10
rdx1qspavadwjfgm6vlglecm6kqwr3tnp0x3j5aj39tuffcatf7028mtj6sz4r8fp,3740.000000000000000000,8
rdx1qsp9qtzkvjv45e7rdzgktq0pgdqsj7p9sc7qzpmprpsm37rp65v3d5q2cllmx,3738.239519250313845483,13
rdx1qspjkc7khdtg2wc0gn8h0hn2l4ss9qf74k82xgs8gwzjh08qdrsgsngm08f24,3693.177306368462650516,12
rdx1qspeum7qzpmmxpctfjgvfjt8c4w52q8w4lvaafxwzv5n3rfcd8et04sg7nlnp,3666.673917985173478522,28
rdx1qspspq0p5q89atrar8s2zxpr75wgvf8vv7kryf3509kjmmwtsqag0hsjynt84,3636.982863034532524284,13
rdx1qspdcj6xj4tanpk0kzjhntpj7spq7qtmv8fsrmk66xk0qfswmckp65qppg55h,3636.876645601639947076,19
rdx1qsp9appnyvhnhdml4470tq2xzqdf3qtucz0xym0ta3mz3dwer4s9nkqgkrezj,3622.920000000000000000,8
rdx1qsp3dj5530wda642ncw0ak9jq2mpvy63vedtk8g4vvmpjw45ayf5wlsnjl26d,3621.575270753810054364,13
rdx1qsp3hx6096jn7g3y5mvs86m75yw32qq2ppcat2tvaeurppet2g9ufeqswzj0e,3618.486190569808012529,12
rdx1qsp850k0t03cxl5gyraedwtdd8kefmdhgl0r5qk0zdcu4gm5vnfydgs3ggdh4,3610.713968498035107222,8
rdx1qspnunx8532urd0x4duy099c6jedj5nnm7l04x3gyp3ax7e4xvpj8zqhp7y77,3605.756447268406200794,16
rdx1qspxj5clqee48snk2r6c8zaxksnkyaxzea577qxpy2xr4wmewhhpqyqeknh6k,3583.576052921291074362,12
rdx1qsp5re8lea5zfejexlsm5f6hrplfygg3fm9m8dg3u9h7jm7t8572pdcwt9asm,3577.955416460891964963,12
rdx1qspavqc8velzppyqneyglrnxs7wq3qk0p4v58g00fwxgxq86qaltawszgsk89,3569.848236543090134907,10
rdx1qsp4h7kakmkk0tjns3xu2x4pu4mgaam25uw4n4r88hfe6mmnpsm4rscexvwu5,3546.653962290624338615,15
rdx1qspvpfyy0jwa7a05ujekhhlk8y539s30fvmx9rp2ggm2ge2qmpkumece3mlr3,3545.073271443379274415,11
rdx1qsp87aqpnnjedgtez8ehtr7kln8cu5jrdfvrvjsr9ehz7puz0adahmg526zgt,3544.349194481371945364,9
rdx1qsplrwpdnauvlvstmzvpgftpxrl076h09ydkg7w9mgq2w48krw9yaeshnnfgv,3522.500727833797692457,10
rdx1qspl0hea7m7paawxw98zpgznhz7g8qr9e6259wxk3apfvaqp65qnx6g6s7mxd,3500.000000000000000000,7
rdx1qspe5689xrg9prnk57sa6296nq3k7sr9vvtfdwyqhzulc3snx9l45fg5v7mna,3500.000000000000000000,7
rdx1qsp4lqlpuld92tdutpkpz7fp0ln8hldsvshrk5s8vxemu3wsaw3hy5c2a0kkr,3493.063390443495106428,9
rdx1qspljj578xmm9ma2q6xhg585kve4wjeuxc3tmh9ql7vdv82p5d7cygq3e7wfj,3479.187750862312236762,14
rdx1qsp3yx27y6t0ya4ajfeyp9g0c8addcevxx6fq46d2k07al90jhu52qs499wra,3454.943110970823609660,12
rdx1qspm48x2pthsqyr53ganzzpdyhy38gpnqzadflvc3d5cq9gud8g7r4qejkzds,3446.751673381447876534,9
rdx1qsp604rk2rrzjh9wvlfc0mh9ck3hdvx66l5a0zqlrm23ev9c0rlrxkqj9tlr2,3441.469819349951995158,15
rdx1qsp5lytynlhmzq64ht99fhx58vvy6szgcx7yg29de459qeyxfdt29sgx8ltdn,3437.395149963985442367,9
rdx1qspl20w8gnd643z2n42huehmt76mf6vvztdar08q0pvvzdauvcyng0s9epnjs,3426.925168118230178958,12
rdx1qspehl6007wlk5uxhtz86e0nfv2cnh2yqjsasez83d25nllqjc7jvzc98q2lq,3425.004295851721910186,10
rdx1qspjswryzcpxacvz5hj4s68ars7uav32r64t6a6qegjzpdt57stqu6czjm59l,3414.025984504883266183,17
rdx1qspule4qdctxe9vhtewf7zzmxlc5dhhwzzzv09wprc26fnm6p5vpnzqpg004d,3389.319404166892819255,14
rdx1qspswep88qc9rckecjcsygvlhrwhpzz93k945r790376x90fe3ly6cgtjqnf6,3380.968927313243992724,15
rdx1qspuc5866fhzlmqzl2gfxtdewwp692fuhk5gy95xxx83ege738tjrhsvqwyrc,3373.499527495605561292,13
rdx1qspcjqzedpwmgay38zcducrp7lj967vql0742vsqdmatpxwzv580w7ga09k5a,3371.927850945002661134,21
rdx1qspzpjezlq0362gefn8fdsgjaksf5pad508k8wvypqzyhtj928dspwcz5g42l,3369.530483405171079390,21
rdx1qspmzrnftpxaagycz2a5gv2jdvgg9nw2u8gdw9n93y80406ppjr2wasuslez0,3368.671751187901386305,8
rdx1qsp8x342mtmhx8shsq24jgnm9tc85qq5jjgca5kecjmpw3hqxqkhc7cmqwqfc,3367.386205721265399843,11
rdx1qspepevu9hcgshzt6wjarrgrhqp3w4sm8n0u2qkdmkyjs7hhqj6ejqsa0ysu3,3362.199933410799262723,11
rdx1qsp0dmn8xc07jdhlxckkf7m3khx6lca4vn75v6lazxk9ecjn80k8qlqyussff,3339.758306310617936942,16
rdx1qsprf66n6a74frhh5ehjjn4us4y8kuzvkqdu9aaq7n3wcsxcugd0s4s2zqfr7,3328.747128774774427883,9
rdx1qsp6zhmac32ng2l5tkl53hu79wjugvf27unf9x3n58hyds55fd4qlcc4vvzlr,3300.677253677511198854,12
rdx1qsp0rh5ztjdy6gtx50dxywdx78yy7yyf8lya7d8gn7lgx9y6j5e367qv3lcec,3297.708416716475643742,14
rdx1qsp74zhasswfpret4uc538gc9rqxna7dc67mzh60yfvw57efefq77xsx6m23c,3296.131444686405096604,16
rdx1qsp8tseevmhawr76m2fjafhtp5qtzh9ms2enyqk3jg9egucp2qkpj3sf8r9xg,3292.794084147982990476,4
rdx1qsp4qzcwdhurmfsh384yecc9tfqk9xmm42qsjd7zvysknqxty8k608cjz3yqh,3287.559465682720690951,8
rdx1qspnqslt3p4n0sfxdh99zzv2tptvyluzvp3kwqj6sdp6wxgp4dpdmjqxums5a,3203.415195251573719077,7
rdx1qspp3kqfwhp73ptjkmrrwvg0xn9k72lvar87407tp27akr5v48lznjqw4gp60,3200.000000000000000000,9
rdx1qsp5frqtaukdudl0fe696v8dahcqzk0nyr0kmvg34vs2twac35gth8syk8x84,3188.189743622454308305,30
rdx1qspuuxmj79elnpd9kv9h6vyldf048p7p47svv8jh62uz6f24yzdl2fqjy75m3,3172.695377655753612918,7
rdx1qsp3k99kduvkvxsj5ykfxevqgnudca7d39weefccaaynnfm2ztkuatqkaxtp4,3159.502258236267572742,45
rdx1qsppj784swr7h2w2k0tv7vq5pr0t4c5lxuc626qcx8lcfke8pdl6umc39ddhg,3150.000000000000000000,7
rdx1qspu9xc4cxfc92uz3e4w7j927t2vqw56vhnv5x43j2cnnec6jlkq0vq2rmhgu,3124.321111594979084943,11
rdx1qspzefhcw9vqme85etq7qmzy4kxfh0s3uvfst0sqyk2txk4wgsyhqrg2dc3t8,3110.480083187538166279,12
rdx1qspqndygm8x7yt4ykhe46vdqgp8t7q06ml5l0r45zssm943z3upj9tsxnsvag,3068.763434432880004547,21
rdx1qsp6vzs866a03s8dvhp87sm6r7tm4tq7ta32nahvpw39mlhpy5ume5qj68jhd,3057.323665449151255051,7
rdx1qspg8lrz7wqfvu9exhj3p3z3q4skjg9na7c9efdpgz8juvdvxr4kkpgrap8wf,3037.424579019617163559,22
rdx1qsp5574wng99vcl4hfe7zffjmjs3xa4064746y7fughchdjzpkdcfdc7jkhx0,3019.267537902070505506,9
rdx1qspgyhlzlne0anst27s9x49558npjkztf48k29srxh4nsj2xyny49qcuj9wem,3018.580613252607232946,10
rdx1qsp7kyj0d47hun38x7xvumsva7g4tefwgnah5503pgxzl85mg08q3tsgpsw7e,3002.000000000000000000,7
rdx1qsp3xvjd0pgv5ey5laa4t4vcdgtkevg6u4mky2f0r760drrhfx5fu2q9nmyzg,3000.000000000000000000,8
rdx1qspsat57gzjjqldw5hv80u9ju5pykk7cf43cvhyj2axj7udgwkeg3ksgt8hn7,3000.000000000000000000,6
rdx1qspfase7mcxkyvvvyjgjzt08ne5qf6n4fp7nnrmj8hf0g952f507xlcjy5spr,2986.951157924558583927,7
rdx1qsp3kqguakypszj8442zuvyn3lgqpnyfarr27j75vk93kfz5nxfjgngnxtua0,2966.814393939393894820,16
rdx1qsp5d3gpvhzscuq5dkpd8kmdzveew77mrt7ds920p7ukjxqdsxfj73qnxn6ld,2965.371603794793677502,11
rdx1qspes4uagvjjugtle8ejc8htfky8tcgytaskjl5ppkkmv98xe2mmshs0wn8zt,2944.109086925844103466,42
rdx1qspd5kssp840v262sgw5xl5a208e88rzcwmsx6fg558f2wla2egdkvcdxzmtq,2905.993173515878891954,11
rdx1qsp74dlrqyja9psyfmh8x60l93l9mur3fghzc9vzg66jwe7q369t46cthrpja,2898.104604900144121829,18
rdx1qspx80v9jh6tv4d2hf9k49agmvu7e5nl3me0cn62e0vf0ywqxrekm8gyqzxk6,2890.547103561957579510,12
rdx1qspysvv4293vv0chqcplulrxk0xfuwp0z9r3vp0e2gn2tutmlkzmvvq4ez7w5,2887.376536417768084568,11
rdx1qspl5x07vqsa5m4m6kwht33rk5cp7sgqg5l3kkejr4tecpacj0pmq0s80wuvz,2868.253250568903403802,7
rdx1qspzg28t2yrnmnjuu5vk3mmcjz4fh48a7fg8aq5ycgneaqgy7duk7hcamyaj9,2865.764733468210100000,7
rdx1qspwcwgag2qk6pg0e9dgnge2l2ncxjuc85rrmk0gs25cnxjehf4jdcgtvmq3q,2861.218015071599331985,13
rdx1qspmqwx9p79zjdu89t0zjpejc2knkw4qk6krvztlj7556pwccs8ue0qnmmxwt,2859.717435072765931697,36
rdx1qspzmqg5s49hdtnsa88jw93hjtvwhpvn6ar32qecaqlkkrn8uux2ykqamhcdz,2855.153143159101441831,24
rdx1qspztypejpmuevg5uv850h5w5cveqng3ul34umyuckwd666t88vcxlcqckcgz,2849.260393729159146743,8
rdx1qsps6n2th2cv5wyvcfs5wl0n0tf0cnn3sme47xmnn6v5rxjxghf6v2gsxaxjc,2825.043029748616996219,6
rdx1qspqsga5zl4h20yaqtxs28kn28dr6y5x3fa6u7kyupf4txznae470xqvh38n2,2821.919424715798414266,7
rdx1qsppqus73h0fvydmuhhwwmzcjtecacsq0qqkfyvthzshwhp9cwmrfzc8hkggp,2820.526395611537638489,10
rdx1qspmhpuuqaan7tchjt934vh4wxhan944na6etvtu0w8qfyy5xxp4leqes5g7v,2813.032442084361868983,15
rdx1qspvzqu82fsuh0zyx0v7ssulxrc4f79rx8rz2ehpcfzgjr5694m9dmsw0vws5,2808.795353087502661429,30
rdx1qspmszr9g449x3f5t7757j7zzk5qcx3p8tpq69sj25pg8reh9vphvpc2j2a08,2800.000000000000000000,18
rdx1qspkclvervud670vf49g3q8mz7t743vkgta5vkcqy540zv2zl8v0y5g33e3x3,2799.560075525057626391,8
