address,total_staked
rdx1qsp0hy2vt237f9mcnd6p6exghq3crkg62g7grg8k9ng46lhfwzgsthclax77a,1567462.98789
rdx1qspt574rghrc8v79pm3ysvgrfkertp3lsdkahj5wcnlvqfe6vcvfgfcj8rr59,1566234.73691
rdx1qspsszy7u227rfsvnmhscxq5x27tysauv6gwcc669rvarxy245kmf2q2crqwd,1564883.1097
rdx1qspe3eetk078qjxrkr2y5fq9fvxge4yxmv0ynpk8wrxffvgeh7gn6cg25mc4w,1554238.70025
rdx1qsp23jvkfxg6v83feful7egr4w6kpvsq9zysxq8r3727mts4jg2q23qdvfzn2,1553227.71074
rdx1qspvzwa5nkqpavsx589wajyywwtq6r0hcy9h77qwr6cjt79u6ddygksy8r5za,1546429.54687
rdx1qspu3gxaaz8qcemmtu84h328u4wsysdka2ysea3at2f9sy64ca842agmge0u9,1543027.28959
rdx1qspap4ujnn5qa74t85dnlgz84nmryjqxc98t372p6zwzwrm98s3m85gyuzszl,1531651.37364
rdx1qspxhtmtf3ygr8n7498wsakqwprked0mjkxwlfycmx8u3t97l3w2sxs24syam,1529862.22658
rdx1qsp7kxnv327nfeggddpu60qleclftjh769hr5qggdpddx6j7a3lcxxsrupnc8,1522363.07249
rdx1qspm4qtmmr23xuwn0el2lg90hlwdfxhl2n5w2r407cvtjnjmvrn9dnqcju9r7,1517010.16604
rdx1qsphpru6v8840zsp9a2czs2dwydmx69ecgr8uwnkqna8zr43zae63ag62nj9q,1509259.80085
rdx1qsplnw2dt2n5fzz4w8xa8s5zvdj502ql70ru00v5228ksahv3pxxr7cp8umxd,1506589.66045
rdx1qsp2905k3q2dlnhmw0s56zdhv5cntjnkcm8pr74ljl88v9rf7yggtjcqn7m7j,1504152.30112
rdx1qsp7pe0c03mat25zjsptjsupevzhnemyfh00g9gsvg6eq8t4ylzqyagjwchj9,1502289.45621
rdx1qsp99jgt26snu42ey674fc2vehan8pmg8khtr48yv978zu8p6h5vyaspeksyq,1500447.73344
rdx1qsp9yzlpkvzs2dzkd56zpftr3jkp4mxz8d8r6nnqy26202mhnu7zpmgephkav,1488690.76544
rdx1qsp8mr4myhd8e67r09yfutq08veecxspdexfd52l2lht36kkthvdf5gqs7kte,1478513.93874
rdx1qspzf85x6hgfvepqph9kec7hlprakmfrmw87prygcxcruta0u8a6neqrm0jug,1461510.30732
rdx1qspace8xs4s4zues8arjwnkq3ythzktl9pqahr27pdr9kel8v8ehzcqgegxgr,1456389.63424
rdx1qspgny46atrmrqcwvpsva2vxy45905hawcd9265x58vgdg85xfx0k3s8ywf52,1449475.46863
rdx1qsp8sufmquverekhyn7c8ez0yel5zfhajv0xhf7hgqjvcamuy2emxsgf94xf7,1446561.70055
rdx1qspvamedts795n7y967n2dzwznhh69w39ry8yd76maapwl9xra22mrschqctx,1374002.04936
rdx1qspk2pkmhepxsrhza2zanqwxxep2ewf62t6rxccj63sw9fdagjhxyrcg85kcg,1365132.44622
rdx1qspwsfckp0dp6ucahga90nunrw9t8pmfu33gqmyzvzwprxvg9c6wlgcd27077,1358428.24171
rdx1qspwt7u958xcqwfsljacr3rtg0yppeu80ey07w0p4eq8kyztzz7h9ycp0au8n,1353119.46935
rdx1qsprxzecjqzcnkxk39lkynvqngyvdpyecymnw9wtjdfwj5txqgds9ss2wjx3m,1345600.95331
rdx1qsp06kt9keefuwg7rf2ehk0rxtxdtlfwf4we56fcz7u5nkuj3wwh4qcy5f6ps,1328844.6232
rdx1qsp7dvzvdhj0f3l9u2q6fhxn0zg4yl96axf39w9lmelu2hz9jyp044gy6wwmh,1326423.54836
rdx1qsp3c6nzz8p4ugzem6ce5xy57k3jst77n6glew3l888lk62flt5wl2c689yev,1326423.54836
rdx1qsppa9rrvmp644lhg3ameprkfg3z0p8qd0td6hapzfuz5yn0532dd2qxgczm5,1325796.36313
rdx1qspv9fgnxexa75wjak2j5xq727wxm3an86mqyh98ga0zl7v5mnv48dqwt3dyl,1311324.53247
rdx1qspqflssj8y3jpa6euh9xd72fj60d5t9q52khc3w8yunqaldhsw85fq3dy78w,1303708.8977
rdx1qspdw7unxdv0zk6pm3kzfpqd26se3q6jq6ct7mnaa6hc6ekxc2ec7asscpves,1283715.51229
rdx1qspqa2u5rlmsrfdug3xa66wze9vraxrtfhmrp3n4x6nrgv22llj9hkq5lctr2,1276505.51089
rdx1qspvr473vsf50yy4edc9kdjjv8y5pa2qcdfgydt83tdfjcsp2z5xc5cz4c69n,1275140.18152
rdx1qsprd289p4lhhdmnqh67f4h04cf353z5pffk2e62nwwx3lwkr50j64g796269,1267584.3271
rdx1qsp0qdj3uu58whk0qn0yagc3h272s5cqnnmcgrl40v8qx8zrh5gzs3ccz6pt8,1267062.01387
rdx1qsp6z66nr98gt62qw5md9jt42lqca0eg23mmqmzqm5ezsdlfy2mq3jsq6xzjp,1265035.58847
rdx1qsp8kgs9ktycdlcxxse7q7rqt0xyxuekxxwcvvl9u8yztwatd6kuxdqghcypz,1259774.6525
rdx1qsptkflma32l0v2589t8e3kte4d7rksgfdf2dlp7eu2d8kldzks5hfgdhux2k,1252058.35585
rdx1qspzvnk383750kgdmzq55u9t7jlwu4gwrh94nwh4yv6y7wyjay0tgmgepr6nr,1250048.27076
rdx1qspxv4wtl8qmsp5md5evqe9kad4zpe5er4uv9pn5rh9jgfp9cy9gr2q7qfj8w,1247681.97127
rdx1qsp3w7uuklh05639x2lpmnzs089h3g4xp5r8yt2rskdugwrsel9x4cqgpqqrr,1241206.83106
rdx1qsp5h0wf83dw54ucndtpw2pdxeg6z5m9x4jtwtvpknrpl2kgmmfpfss0x36ze,1238714.32132
rdx1qsp0r72q5wv6pnfltta09zazkqgdng80mc8u0c2zahpelnt2xtqzsxgm6exw5,1233508.05822
rdx1qspjs9j8plhpdz6j2j5p59y8qe096ylnctdvau72kvy3dxmmwy7wsagaleq9l,1229893.39078
rdx1qspj95g4hwnsexmr3gsaxfj5qkaadrj8050hzalyvhv2gkh8m5lav7cftz379,1221431.21104
rdx1qspzskvpwsa7dx2555d3dy25c8m42t86pwlkux23jln44kfletuthpqh7htnp,1211068.15118
rdx1qspamxscrg5fd5u4m7enplh8mlxlujact6alw46hg9erpna5g58rf2gqrnvk9,1167484.51879
rdx1qspu6vt7hzkf6k06uw6hnhyhktnrxhmz0g7lnwtwefhcjann0trgqlc8y8y08,1157454.40646
rdx1qspf4j5ud75hr4v0lnn5lvmylacd7ldzyh7gn5rhn3ahkdvhg2e2k4c9v6rup,1155668.66285
rdx1qsp93jdamc2l8h6ydts0m4al2l85rp3yd2hj4y96dlt0cq84hca4w6csux6r9,1152305.71301
rdx1qspvu37l43mmdhmchsq6taw4hqpcwa0vjgfk5yp5hhhumq9g3s25t4cdhsp72,1151145.8402
rdx1qsp8fk2uaggvf00vl34uq469kxv8vw73whuvdkwcygpyp7lqyn522hcqpa58c,1148644.61426
rdx1qsp38gzh4n6jvgw87up5guawkw3evqupr4xkqs78qm9838l80fwprjszrqhlv,1148503.76491
rdx1qsphy7ewknjkvyu7nux808maafwhzuuyephpur5epqv82eher47juvszl77v8,1147773.71104
rdx1qsp6n34dna0hlx89zfwk8x3jlfgllwq69q5xqq209ygzflv8vm9t0mq44zumw,1142610.76181
rdx1qsp3hf63k7c6d9n46h7fgkyc9q9yj2sayg23mnnfaga5v9lvng8z7kc9pxs5u,1137169.78596
rdx1qsputpankxqk66hmsjc0v4qpycvpl53ew5xyd5233qgchn0vqjh3vzczgqthg,1135268.47076
rdx1qsps4dw7962njpgcs24tvcpnffj02qzmeyx9yc5g9yt8nrq3kjnv39cqyp5jk,1135049.14122
rdx1qspr4jyeqmv3tmtyqukpnlr0x4k5vxegzk59a8yd9tzrgeeqq3kx2asd5nczn,1134835.24784
rdx1qsph78l0sphnrv45xa4d7yp54gdqu8f7q8jpdaq47wyn7dldes57cpsmsn2ek,1134526.63394
rdx1qsp7735f6s9w4fxwg8sakrgx2jthaz3pwjvas8gafsfvr4nqxg7jgssnyulp7,1133494.83367
rdx1qsp9edlp269j8lke5376uc6wc70ry0t8rmzjqr8ahdzkat443nmc4ggmhve8y,1131992.06989
rdx1qsppps576y7fu5ucuwadtrpyeh8t5w97p9uh0wkg9h2ed90tx2wc49cgt5e6p,1129964.52724
rdx1qspvgksaf6x2ay3lc7z27zc37m42an6glsq926u6sl4x0vn2du0sa8ss8mrwl,1129174.99127
rdx1qspl6je6738xcwdjphnq80dl7kytzy8jp3ewjhwnwefndza7glw9c0ccwkxat,1128808.67977
rdx1qsp867yxr9car7swj6fl7tetpjyyqjmvjfc74ytny0dwcsjcas4qezqw6n8kg,1128783.42785
rdx1qsp652errk3q8szuzd3vkp6ny8rudw65k5swetx52tytzqcuede36mqkjncg2,1128340.23928
rdx1qsp363yexrea3rjxp95axjmvqz2mhqjw8shww9yqd7geldtdjgj2twg3tzhyu,1128133.07734
rdx1qsp8rdtw8k9x8sml4elj3sf4gnw3cdrps4krlca3tuqnmawns43pkpcvl7vvx,1124846.64532
rdx1qspt2zcvwk5k8jrepee5u4mjv3uru0fr9qqspqmvj22at3u8g6qxj2q35nv3x,1119586.10552
rdx1qsp24g065kl7nkszwftl6ae4lsv0ynfk56xxtg6900ky72vkvrxdc8sqe4lxz,1112527.38335
rdx1qsp98rzfewnadvjxux590x63dstzlgsfkq0hqnvk7qhx958hw0yknzqg9swhy,1110744.21048
rdx1qsp9xj6qfhswsnpe66a9qs64sy6uwc5w982g0gjjhsg4utkmd67vefsngxftt,1110461.38195
rdx1qspp3kqfwhp73ptjkmrrwvg0xn9k72lvar87407tp27akr5v48lznjqw4gp60,1106783.08657
rdx1qsp7dwthyatstzgrjwzpthu9w9vzvss68wlchz9eeuzeq5utyay7rssj8r35y,1106186.42085
rdx1qspssv9cgrcv5gzt0pq7ahd6y5nw5euwn3wry49nx92rfcc7p2k3uvq4qskxl,1105212.06043
rdx1qsp8xrv9g35p0xjsqs4phctfclkfg89kc6mj6gx39kce3efuxdftgvq38ygxe,1103179.51487
rdx1qspx494cqmyperaj3j4fyc3sdpurlkepk9ss7gcazwrnyw3fegxxy0cay0den,1101840.14254
rdx1qsp3zh6jtm292rhh869nluljj05tdjqtxcafkd0tzzmwdhmgf5fvfnqpx6vfu,1101443.55239
rdx1qsphdx604vvjugwjqpl3jw2z0pugtcjrjnf8g4m6rcjkt3p6jsulwagqsfdp8,1100147.73959
rdx1qsph7qaxvwjmtzv09lqh7t52ty7tx7aeqj59mqv20044sqs3cvckxzs8vtvsp,1100098.60026
rdx1qsphgf6rdscfk4gay0rsa6fejt9d9y7au5k5jj7whx8f3ntzuyjqctqzs9r05,1100098.60026
rdx1qsp8rxxz54apwyquhj3msrqvk9vxwxt3fjhrph53pcfwwxkggch74gc2hwn5q,1100088.46324
rdx1qsp3c23s42dgfxs5gld78ym9grpy9h5ry6g4v68gakej543y3cxdfaczmv9lg,1100088.46324
rdx1qspwrhrsu03kjfxnxlz983f96565yam0q450yhhtwf7gpz4pxptlh5qgn7mak,1100088.46324
rdx1qspfnmyw34fzjn4x4jeht9xgj3p2wf9l7033rzgzglk6vqnre9ysnzgepcxzv,1097727.23391
rdx1qsppwcfxl9qwjw92jaxe4uft94pnjua4dteplh0rmlj48ns37nmfkrshaazrd,1097047.66653
rdx1qspt2nrucdhxgdra8pgmdyvte5g6l7wy5akwcavngn48gn3p9l5qlpsqy0jww,1095450.20461
rdx1qsp46xtpmvexmskp8llg8t7dd2et964e8j3ftgqgttd8zlf8f7qyqxg7jy6cl,1091221.48013
rdx1qspvkdlj3gqv8xddj7n45yjfx5hs7gc7n3fhul3yslqpfshutphylxgtz9aay,1086167.72443
rdx1qspepevu9hcgshzt6wjarrgrhqp3w4sm8n0u2qkdmkyjs7hhqj6ejqsa0ysu3,1084375.01321
rdx1qspzf6a2xdyqwr65t20l3smt3y9ypsvluletx0qjsvj760sy6wy9vks2xnfgn,1084373.18021
rdx1qspz4r0knk3tvfwjq242drcxne9uaz72gd0tur3w7r658qzq6dnj9vg3ucsgs,1084373.18021
rdx1qspp36ksqs7604czayc4wk9dscvqntw07rdwn8undjqy67a0q6vwc9qrgrnqh,1083324.10566
rdx1qspgny4swfq3yq48r5dksdmumy5gwkpntqw72e4vzxpn0mpksp5z3dqqfg6ls,1081285.99056
rdx1qspu7l00yfjd30fedt9hcv4677359fw4kfn7pdlxrkqgxutw33pdusgmpndvy,1079829.31809
rdx1qsp80wrwltf64sl7zjzmnp7j50hsjh08eueytf6nax9a7mn7vh7azngtxu675,1077664.16143
rdx1qspv0retl2mlr5gvxxs4cx7pm5695al0drh0tdlzdlrajld7wwgdzqgptqglr,1075116.39264
rdx1qsptur87jwvgzst582m8mhd2yrucx3yzfg3ldkycccwajpx0w2tv2pgfq4xzs,1071073.18128
rdx1qsp4ln4n7chq0vcasp0ktcs3gmlaq6ztx4yyc8dyac8ptjkcxwvcdgq7yw8l7,1070582.95527
rdx1qsplg8zt5hdsh24975zq9fdykz6cpj0fstaqnm9h4ahh6ltd7266wagy4d5dp,1067598.40219
rdx1qspdsxnn80nlstm0ckjm5s5vyvta972ltmg6kv54pjtqvgtv64jpamqvfpz0k,1057720.14384
rdx1qspp4yz7ccfv9edvnuc0rr2rks0krzs6nq92kfwcy42z4xcxc09zywgp9x2lx,1054400.43447
rdx1qspd8yq4w8ydd8r7txhkvjr56wvqe50pyhwvh9zjesw0tflxh80zr9g4cy0gv,1049920.91383
rdx1qsp8tlv09fugg64krltgvg8d597ue32lqqspj2dz7lqhjrp5jkmz4acfuxpj8,1047644.05888
rdx1qspq7xm922nqxf0hr05q4c23y525y5s3vvdq9rgsp4xzqj78pzs7f7sn6n3ks,1042378.28639
rdx1qspw3qw99guue5ksyy6j03rt9xhfn0h24yn68dterac8s7stgzm8x8snh28yx,1041018.35321
rdx1qspsewsgdcguwlhgg692dhv5f5heqcqr6d46jqjdrw3whzy4qlkd6zck2erdj,1040180.32691
rdx1qspw0c7x307jukrw6842wlz4nvp5hf40z9tz3w6tum48wwda2nhq7nc7xjwka,1039078.57546
rdx1qspu064fgfmqtn2m37dfev93q8plk9h9kpav6h5uy854djdqs74jr2s2u2hw0,1038948.05876
rdx1qspapjvazwcn2kkp9jsl9fwyntrttxn0mnm342fdttwh28kuzv4c8ccdv2928,1037260.04654
rdx1qsp40h38u69ddqf9e47dd0ct0ldnv7g02rtseg48j7qcu4mt70de93qr8wq3x,1035415.3682
rdx1qspk5k9vxwlq5atazq9uhk83e87sdjxy07m246gygratuahn9x0yyasc9gxsp,1034175.31171
rdx1qsph6j3m928nh7t2qahyseq9s6d2kpxljwxk0e2gd20z9ct6vnvn7tgyvpy6v,1032197.7273
rdx1qspgcsqs7rhgjlgphjge66cfmfmsgdgkh0zw4yfgw6w6l2lv7cc89rqwvg2ht,1029445.44502
rdx1qspkccz0a6twtqaexh6rl0vlzmnk63zu4nhatld5jrqkz8q3z0efwusjpxphc,1023749.33109
rdx1qspuwns8c8uqvnf83v6vlc50nves3vyda35lzp37k95sn2rse3uhees79cwpk,1023194.23351
rdx1qsp4ewz79w63nqhfnqdkaw8ev6409v8k4ea257pg4ylwx6xggggzykcf0a4pe,1022718.96729
rdx1qsptqtsdstdkyrj4qr0t35077tguc0t2sq9wajm5mgzf2zlltjz3ywq0ryemw,1018623.71618
rdx1qsppt7tj6u79cl328887300qxetg7ywy444pufw7py5efdtzag05zusjxzu52,1008699.14197
rdx1qspg3hplvt7v8zw4njw023glx43d70n0nkvc2grfhsysp8hsqtzu4sglknamw,1007214.58208
rdx1qspl7xgf84qnq0cgyjku8v3khpcv62fxmu4hm8vhe3n9gac0a9pys4g367gh8,1004960.27246
rdx1qsplcw75zc5dmkmt33th78jhkzcc9nwrthsc55xxsm02zftt50uzxwqddgpnh,1003096.09321
rdx1qspp4luewrr86vhtam6an68ujcahhkvxrljnths2vxe9cxncw5njwfsk7t7j5,1002855.78623
rdx1qsp2g0sztfxw69r8aacty5k4npw9786tcfu7ysxs333jzxd7mpsrgcsn4yhvg,1001972.72351
rdx1qspzxd8rxxpna4rerg3tlm6xeu2w053kx52nfku6fs3qeleq0xjphjgz90qsr,1001823.34357
rdx1qsptz2ytqn08j5l6hk45p5yvnygdc8luh6vhcuzwqkck0j9gp8rwkrqluntrd,1000919.02786
rdx1qspfqymwussmhfprz4any6pv2jf9xwh5r4u4pqqw8p8al4ued9kns4gzdhtzx,995330.86346
rdx1qspdff9s4wwckcauxzw4tn9sk8qjy8q6mhnzaehmnpjmhwt7up8chcca8nsyv,992506.30156
rdx1qspx6t5g08ehy3shxyr3k3lp3y8v2qasfcml5czzwdkx5nsplu0p2dsjd94qk,988230.83439
rdx1qspp62gy4mvwm6xhyct9y632vv2detkw4jfztvlewknxxx3rgqjgpdcesqtw5,987608.86895
rdx1qsp4rl73r5rwj8532r2htx2t6ph5cc9gc77xkj7kyx8r677nhlaa0aqj20zrf,985335.00845
rdx1qspau5acx3zts0hcpp3gkp85yv9a43q03vs6guytz7k3sfjqa9ysvxqwrm45n,973117.62144
rdx1qspm64k36c4uu9xqed4hgr28xx27qy2cta9rhv3l3krftaccf30nsxgfds0y8,965421.20313
rdx1qsp8wpnzfaszw2g5qgt2ehfdystx4zqk4p8dy46wfs37tqn8jg3t0ecyvlaep,965161.82939
rdx1qspl3cgg0aweqxmkj82p8wwtkvvft253c6m6xvwf50x8jf3825hr4rccstpm0,964328.82281
rdx1qsp9434dcc4g8kmskatxg8t24wmx6jaqm0e0hv7geewygeptsv2edqcy2vz7s,960991.82966
rdx1qspl00uw09q5rztzzqmd4szw5dxps94c3akuul8vx8xuygjfclyuytscsgs2j,957368.55046
rdx1qspyz62tqft7drhu0syprcr9n4wd288cfmyal4qcmvfzmfg2347l7qccr6wzp,948322.28494
rdx1qsptqr7457neeyxw25frxqgnjltw5mj8p6ufkjhl5jw6ttgqwulqazqzll68j,948176.89038
rdx1qsphn9enpd7zmfdvec5m68thyff5k4gz2gq2ucu3vupx5r6ld0dh5gswght60,945746.27591
rdx1qspw0h2ak2s9l7qq8g623776duwrmafccx7sh5fm3p5gunrujvupghq5st4hc,943026.71693
rdx1qsp7jqt2p688htt8rdl279k3al4qn7f949pvvyxx9z8s2fqvwukmancesp7ex,942348.0487
rdx1qspqc9qwjfaqlvxqarwfrsgstc4t4tml02ffna0hjugl5cphk6zvlnsty8nt2,940875.0572
rdx1qsp6c2nrvle0vth48ev9s9p0x09xpgkf2wd2rwgu0wv3sp5nrdlmt9stfeutm,933371.04101
rdx1qsph03whls6wkxaye2r6pzq65ws9m27epxrl4rav4gcc42aml6a39aq684vpv,931808.06319
rdx1qspxyzsmfgk3h29zrwcxkrywgwquuvqyce5gs2dpafree242dv0zxmgdw85wl,931768.35645
rdx1qspw0m2c9p0dse2q86gyzyvknek428a3tuyva35crqsm62xtzekgltqmnfh9s,927982.06397
rdx1qsphxtvy6kzhm9y6ffhj2jrvf824z0dhcyyjdhh5at7z9tjxmrs6d9cw3jxm8,926452.05863
rdx1qsppf086mfzwf9rgkdqsqe58nde3kjst4fvp4srdexh7fm20upgfkyqzxmhz3,924450.42152
rdx1qspuu5ttpc5wyd8w2t34y43dfleqln78f5svslygzfvhzqtpxkqfjwqh0gvxf,916136.34657
rdx1qsp2cdjz0unukp4axf8l9rlw8c2x90nt06an6aluvqkrckydhmyxc9gg58ye7,915601.67415
rdx1qspnu4re9relx2cgak8pwmwcxe4l949h4a0kzjhkqn0rm952dpvvlzs7tetdw,914784.98445
rdx1qspjqenu7agqsyxtlg8dulnp3shn25s8k5uyz5u8m7j7ercs3mj967svcpc9f,913677.61983
rdx1qsps2urrf9d054gtvd2fnntqdjkhh5d3pqkfes5n2d3xmk8qed3n3cgjm579v,913046.41505
rdx1qsp247qg8t9dwv6pe5w8cpgfmq3ujca9llv6n5vte2m38ed6rplfgmsz5x0dy,911767.76716
rdx1qsptzlxtag2nsejxpfgh3tsfwe9lr0j4exvt0kyag4h9k78sxpfzprsleh4pn,908192.04694
rdx1qspfx8eplpg69pmcnp7rk2naqalcqjppadanqsqfxp9mv8awh7l0uzqtzcvzu,904091.03284
rdx1qspek59sjuy476d7aysawe4gmyye95dpkazkr8z6gs9xkhpafy688hg5pccl7,895704.01401
rdx1qspgdsr8dj7czsa0r4kqk2xh6ktgkm9jj3hhfanj6k9qhfhzaj6k3zcxdqh57,887480.0182
rdx1qspa463rflfh27stygzsavm7ctfalp50g2lgd2kp0x8ty4hsvkh26cqrmcq3j,884835.66797
rdx1qspdcthgtdw60s84fmcajmkc3jdd8fkka3zvdyer75ednyncwac02qg89w7tz,884564.739
rdx1qspz8e6ganclfe2j2ld6vqrpqrmrk3rxurl6xdaqvdnekjwe5936xnqgg7mjy,883110.12875
rdx1qsplvku34vlxjqrmm3fvm5uawj0hpafl6evtsey3whhvf7pnjlvdn7gwvfyvl,879905.08119
rdx1qsp77uj8zf0625q4693jzq8ml34e9tu0smtj8fr7z4nan27tagyqeechue8zs,879277.51641
rdx1qsppwczh7symrvprd6y8vrx8mgp0rfleepcl8xlvkdsasj934z2cqjqypfq80,877794.16509
rdx1qspmd3wl06mezvxw8autxye45qd7nxq7q82ahrt270plvsplzlelv5qgmcp2s,876564.35848
rdx1qspcw9mwytrtsw7ga7axzs06nms57hmwt43nr2uuxtk5tl2te0thcnggg0ete,876305.81491
rdx1qsp4c8qzypca7ptrf2cjq9rct8634k667q95yxrutdeu777wm4vz4cqhak66m,874441.13726
rdx1qsp42h7l4qgsdv5jce0q0uu8dpetx85qyljk5835jpjy66vw5v0nmege3sanf,870699.61684
rdx1qsp3856j3854dcsvrtqh5gm0t258z0pv9ahs4x9nm6pumf4p3m8lxwsw2xey9,867508.10624
rdx1qsp7phfv8kl6vx69zpmar5r6jmqqs6zg3xhahpcx533yarph4jz7sfcvyahsw,866370.02815
rdx1qsp3usnnetpfupeyf0faykccd9jx6y2rgtftrfj27xwzkde7lrykesg6s0khy,860173.6004
rdx1qsp67zkzflu8ull8rlrs6lrmk07lm0glhx4gj4538gf3ka6pk7sauwc5hp2tq,839210.63696
rdx1qspg7nx8lceysq0sf84ljuylq46yavr6t2zpkyl5mqpg5l4sn53ezdqpl0u6c,835710.70983
rdx1qspqxl3af6epgcpu8vzh6j7jqjtv6mcfhrw3uc4z7wzh7ncaq6svnfc5msmev,834867.5186
rdx1qspnnwddj60vyex5rsy7j9kvheccn0w7an8dpdz3hlzhh44vzsgjnzgx9jgth,830343.29748
rdx1qsp3keudrpg2pn4qx65st0sd2l6dmszzepj9x64nyljp9uhnpnj44aqe2wcy4,829240.73103
rdx1qspsq2spnwta5e6cde2awazu64jadq3chyz02wdjupem49xfa284xggn4vc4d,823233.51552
rdx1qsp69tkx2vtyrsljgk0g6fvx79rnu490973a4m7mdfy0qply5qzk8tsefk8u4,822180.24026
rdx1qspxjq4prwr7tm48n650wh78pwrrd0yakw7tulvsfpe92enmduwj8vcyet9l8,822055.47784
rdx1qspq2ezg6s4s4p2gzfcqy3zu2am6x4lcce6x8gm90u0g4e5zsk3rk2sg4hnte,821873.94091
rdx1qspsmc2ds5m6mxpdtwnjl78yzhj9ts9fuc7nhkynfx7sdax02hrw3xqfqnvuk,816475.27565
rdx1qsp3ut8wgqewz22vf4eax0d2esda42ltnpahefwakjsqg73d63epxfq6l7qyx,814592.47798
rdx1qspvz38uuzyssfjzeer45gym3qypj3vara2sjelmarf59g4gc67xr3qz08f9u,807711.654
rdx1qspvqrp40zrvsrgnyzhfja40cgf3rc0ud4vsdgq26r5stav3mxuzt0s2vd9jh,804590.21619
rdx1qspkac54a7z2zepfkzh3cscryq9m5sfjqfhfsdqrk25c5zmy9zk6u3s3ke4na,799933.84811
rdx1qspxyrszw4ye9apumphqlcxvfnlkd3n9qxuqcawd5duxh80cdpzrlssu2h40p,796768.59604
rdx1qspkuq07lwg723pvw8d22yym870g43p57uhdf9aguam6wlseuxkppgsggft4c,796539.73658
rdx1qsppqr73clxy5t659rnsjuh3r6l3yjd7p8ujl233a77c0a2hl43x96g653n03,794036.78439
rdx1qspkwdemtprx2gq96j69nffae7d4x6ght63n7kxunq2ls98h4x6dp6qpz9fzk,792288.3755
rdx1qsphyul3y5m5kvzamhn5pz7c6pp65ck6uaa3k5rk2fprl0zn0hkqrjq667nnm,789110.39349
rdx1qspcp6p8ypqzeddlc8v74dvx55ns6yk7hgnk4v65gks06sj6paj7jjgdm0ru7,786498.15406
rdx1qsp0ple49wanw0mtc2z95usnka78ka2jxmqp2j8zmhy09mrej2qu4mgz4uhvu,786081.92184
rdx1qsp07rxxq5dttptsvc20yv28jee3f8gpq7e80nq5x654f05j024a6xq0au57x,785515.53551
rdx1qsptzy05xhlsnukp3lpyd74ewkrsxk40c6ydsyqwaw06ehwwumtydusms9n2g,781699.92454
rdx1qspk9rfz2eec4rmudct7ttkda7smp7hpmeh7v0slggrcqmjrzdcj6rcr6k8l8,777666.93004
rdx1qspma5tp4taagurkrxeukkfavulcn93ej9pp8eet90uh7qlwqwt56agav87u8,772383.28022
rdx1qsp284rvqtzmy8qj602532l0v6s5vu8gpzxmak0xprxt3wzhnxns6fs07dtgr,772128.78374
rdx1qspkdstpspau65hj07nv4xy4cuwqt8093sv4n4477awagz4f9a9rfzgevey65,771999.51466
rdx1qspr3xdkanvfhvt32q9qgjnyl4u762n65c6u8kjf47u56kasuw792msdd3jnk,769128.40682
rdx1qsphd9yl0d4fzuyyaaaak0xf50jnfg5j3nuxyldle6tqaz7wtexj3wgfg56uf,764940.41581
rdx1qspqtfc6f5a8demz9c7uf48vq4quw4s4zcy6f8rtr0dfwllnqhzu8xgw9a3tt,762363.20207
rdx1qsphtjjvkj4hlz6gwqr7hqzx0cuje6vdxxg7xnxsfv87qt5tq2zhaac90gyhn,761443.2871
rdx1qsp4eeglnlatt2yakjmmzfl8rl562976jgtclcwedvh85myfwcw99wcly8r7t,754012.18017
rdx1qspn70eefr2k4dm2zutlggfvdsl2a45haa4l3k5z9w6304p7pdfwp3sl9mvyr,750800.09129
rdx1qspwflszwm07rat2w03dg2n7jvycqcrk8zh7k28huvgtsqhl2ucy7jqpqlcw5,749667.93139
rdx1qsp29dhp8sc68s4te3tf80rh72gsmsxcnpecnc969n240dvznx284sctv3328,748041.29008
rdx1qspcqtcjh3f6uwn0uxksfacvzedqtagyvcr0c0fklks7q0zgyj4rm4q7sqnwv,745853.21978
rdx1qspwheqw4tz0n9hcftjuzjhrmce750s8sm446mtn0l9s6p8006fa25sdk76ya,741932.61199
rdx1qspmdze9nhdeawmt9ce49c0ymktul9vwjgawjhff65zntwngla3nc2s7lpm55,730958.37961
rdx1qspmwujyq8p2w599k7xtqgm5kzww90j0v2ha6kta6whwkptmwq9sppgan2wuv,727881.58422
rdx1qspsd0henwxc8j6v5056vfjw33sz4jlyp6dvg7ke8kje0gcyz05scdgzzevkm,725957.82119
rdx1qsprvwsdw3pzqnmtj5cltxu2ea4rq6daxsa7u6v8r49rpkr7726jpdcs4mkq6,720540.62122
rdx1qsp7vhx53ljvz9k0mfp234ql42qf2fddunvpn2dnam0ctph93dp9a6q3e8yyh,719088.05535
rdx1qspe8m63ftnd0vuec3pa6xw92xv3w28tgptqmvtjgnajnw5qnf6k6zcqnlf29,717863.67686
rdx1qspzejvt3fz2sd4mxgkdlqy5xfpgjdms7kw0qgh8lsyu5klfe0hxx4qtlypn4,715432.87235
rdx1qspj9grkgsa05jar6nlvhhpqkpa8qxq35qmjt6q4uqpvz26xsleu39s6phhgv,714583.21856
rdx1qspdj0gm9dnrafxkg5uwsf52v6jur9u2w3wj7wh4mk4rvmvytjkx0hcq92qyn,711677.48739
rdx1qspw0rezvhgjjjc7f958sj22h2uvjd6yqeqwqcdu9jlkrxqjqqqsz7quxfjjw,711476.30845
